ID;Version;GenBank title;Release date;Organism name;Virus Lineage;Species;Family;Length;Submitters;Strain;Isolate;Geo location;Country;Collection date;Tissue/Specimen/Source;Host;Environmental;CDS count;Artificial;UNVERIFIED;1A;1A-strand;1B;1B-strand;2;2-strand;Host class;Species_ICTV
KU318467;KU318467.1;Human astrovirus isolate LY222-9/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;LY222-9/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318466;KU318466.1;Human astrovirus isolate LY222-5/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;LY222-5/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318465;KU318465.1;Human astrovirus isolate LY222-3/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;LY222-3/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318464;KU318464.1;Human astrovirus isolate LY222-2/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;LY222-2/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318463;KU318463.1;Human astrovirus isolate LY187-6/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;LY187-6/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318462;KU318462.1;Human astrovirus isolate JN220-5/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN220-5/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318461;KU318461.1;Human astrovirus isolate JN220-4/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN220-4/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318460;KU318460.1;Human astrovirus isolate JN178-2/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN178-2/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318459;KU318459.1;Human astrovirus isolate JN179-1/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN179-1/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318458;KU318458.1;Human astrovirus isolate JN178-1/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN178-1/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318457;KU318457.1;Human astrovirus isolate JN180-9/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN180-9/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318456;KU318456.1;Human astrovirus isolate JN220-1/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN220-1/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318455;KU318455.1;Human astrovirus isolate JN179-4/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN179-4/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU318454;KU318454.1;Human astrovirus isolate JN243-5/HAstV-1 nonstructural protein and capsid protein genes, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;455.0;Zhou,N., Tao,Z. and Xu,A.;;JN243-5/HAstV-1;China;;2014;sewage;Homo sapiens;No;2.0;No;No;NA-NA;;2-101;1.0;93-455;1.0;Mammalia;
KU508616;KU508616.1;Human astrovirus isolate MAstV-1/Hu/ITA/2006/PA44/06/type1d capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;340.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2006/PA44/06/type1d;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;1-340;1.0;Mammalia;
KU508615;KU508615.1;Human astrovirus isolate MAstV-1/Hu/ITA/2006/PA11/06/type1d capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;305.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2006/PA11/06/type1d;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;2-305;1.0;Mammalia;
KU508614;KU508614.1;Human astrovirus isolate MAstV-1/Hu/ITA/2004/PA30R-/04/type1d capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;337.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2004/PA30R-/04/type1d;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;1-337;1.0;Mammalia;
KU508613;KU508613.1;Human astrovirus isolate MAstV-1/Hu/ITA/2007/PA67/07/type1b truncated capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;320.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2007/PA67/07/type1b;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;1-112;1.0;Mammalia;
KU508612;KU508612.1;Human astrovirus isolate MAstV-1/Hu/ITA/2007/PA64/07/type1b capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;289.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2007/PA64/07/type1b;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-289;1.0;Mammalia;
KU508611;KU508611.1;Human astrovirus isolate MAstV-1/Hu/ITA/2014/PA588/14/Type1a capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;355.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2014/PA588/14/Type1a;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-355;1.0;Mammalia;
KU508610;KU508610.1;Human astrovirus isolate MAstV-1/Hu/ITA/2011/PA45/11/type1a capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;348.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2011/PA45/11/type1a;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-348;1.0;Mammalia;
KU508609;KU508609.1;Human astrovirus isolate MAstV-1/Hu/ITA/2010/PA281/10/type1a capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;348.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2010/PA281/10/type1a;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-348;1.0;Mammalia;
KU508608;KU508608.1;Human astrovirus isolate MAstV-1/Hu/ITA/2008/PA148/08/type1a capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;341.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/ITA/2008/PA148/08/type1a;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;2-341;1.0;Mammalia;
KU508607;KU508607.1;Human astrovirus isolate MAstV-1/Hu/2007/PA150/07/type1a capsid protein gene, partial cds;09-MAR-2016;Human astrovirus;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae";;Astroviridae;271.0;De Grazia,S., Bonura,F., Banyai,K., Gellert,A., Marineo,S., Martella,V. and Giammanco,G.M.;;MAstV-1/Hu/2007/PA150/07/type1a;Italy;;2006/2014;stool sample;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;1-271;1.0;Mammalia;
KT749774;KT749774.1;Mamastrovirus 1 isolate 351/2015/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;351/2015/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;02-Mar-2015;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749773;KT749773.1;Mamastrovirus 1 isolate 339/2015/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;339/2015/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;22-Feb-2015;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749772;KT749772.1;Mamastrovirus 1 isolate 909/2015/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;909/2015/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;27-May-2015;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749771;KT749771.1;Mamastrovirus 1 isolate 801/2015/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;801/2015/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;30-Apr-2015;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749770;KT749770.1;Mamastrovirus 1 isolate 3212/2014/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;3212/2014/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;20-Dec-2014;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749769;KT749769.1;Mamastrovirus 1 isolate 2582/2014/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;2582/2014/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;06-Oct-2014;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749768;KT749768.1;Mamastrovirus 1 isolate 883/2014/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;883/2014/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;03-Apr-2014;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749767;KT749767.1;Mamastrovirus 1 isolate 399/2013/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;399/2013/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;02-Mar-2013;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749766;KT749766.1;Mamastrovirus 1 isolate 38/2013/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;38/2013/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;16-Jan-2013;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749765;KT749765.1;Mamastrovirus 1 isolate 2120/2012/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;2120/2012/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;21-Sep-2012;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749764;KT749764.1;Mamastrovirus 1 isolate 54/2013/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;54/2013/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;16-Jan-2013;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749763;KT749763.1;Mamastrovirus 1 isolate 2007/2012/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;2007/2012/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;15-Sep-2012;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749762;KT749762.1;Mamastrovirus 1 isolate 413/2015/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;413/2015/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;06-Mar-2015;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT749761;KT749761.1;Mamastrovirus 1 isolate 2320/2014/Nizhny Novgorod/RUS capsid protein precursor, gene, partial cds;27-FEB-2016;Mamastrovirus 1;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis";Mamastrovirus hominis;Astroviridae;447.0;Epifanova,N.V., Zverev,V.V. and Novikova,N.A.;;2320/2014/Nizhny Novgorod/RUS;Russia: Nizhny Novgorod;;14-Sep-2014;feces;Homo sapiens;No;1.0;No;No;NA-NA;;NA-NA;;0-447;1.0;Mammalia;
KT598687;KT598687.1;Mamastrovirus 2 strain Fc14029 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;367.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc14029;;USA;;2014;feces;Felis catus;No;1.0;No;No;NA-NA;;1-367;1.0;NA-NA;;Mammalia;
KT598686;KT598686.1;Mamastrovirus 2 strain Fc14018 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;286.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc14018;;USA;;2014;feces;Felis catus;No;1.0;No;No;NA-NA;;1-286;1.0;NA-NA;;Mammalia;
KT598685;KT598685.1;Mamastrovirus 2 strain Fc13095 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;355.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13095;;USA;;15-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-355;1.0;NA-NA;;Mammalia;
KT598684;KT598684.1;Mamastrovirus 2 strain Fc13094 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;346.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13094;;USA;;15-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-346;1.0;NA-NA;;Mammalia;
KT598683;KT598683.1;Mamastrovirus 2 strain Fc13085 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;367.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13085;;USA;;10-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-367;1.0;NA-NA;;Mammalia;
KT598682;KT598682.1;Mamastrovirus 2 strain Fc13084 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;378.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13084;;USA;;10-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-378;1.0;NA-NA;;Mammalia;
KT598681;KT598681.1;Mamastrovirus 2 strain Fc13083 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;367.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13083;;USA;;10-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-367;1.0;NA-NA;;Mammalia;
KT598680;KT598680.1;Mamastrovirus 2 strain Fc13081 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;286.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13081;;USA;;10-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-286;1.0;NA-NA;;Mammalia;
KT598679;KT598679.1;Mamastrovirus 2 strain Fc13080 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;286.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13080;;USA;;01-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-286;1.0;NA-NA;;Mammalia;
KT598678;KT598678.1;Mamastrovirus 2 strain Fc13073 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;286.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13073;;USA;;01-Jul-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-286;1.0;NA-NA;;Mammalia;
KT598677;KT598677.1;Mamastrovirus 2 strain Fc13072 RNA-dependent RNA polymerase (pol) gene, partial cds;23-FEB-2016;Mamastrovirus 2;"Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis";Mamastrovirus felis;Astroviridae;367.0;Elster,P.A., Cook,K.A., Williams,H.G., Archer,L.L., Schaedel,K.E., Isaza,N.M. and Wellehan,J.F.X. Jr.;Fc13072;;USA;;24-Jun-2013;feces;Felis catus;No;1.0;No;No;NA-NA;;1-367;1.0;NA-NA;;Mammalia;
